HOUSEHOLD_ID,PERSON_ID,AGE,AGE_GROUP,GENDER,RACEETHNICITY,MPO_RACEETHNICITY,RACEETHNICITY_HISPANIC,MPO_RACEETHNICITY_HISPANIC,LICENSE,DISABILITY,SMARTPHONE,EMPLOYMENT_STATUS,MPO_EMPLOYMENT_STATUS,MPO_UNEMPLOYMENT_STATUS,JOBS_COUNT,MPO_J1_EMPLOYER_TYPE,J1_WORKPLACE_LOC,WORK_STATE_FIPS,WORK_STATE_COUNTY_FIPS,WORK_TRACT_FIPS,WORK_TPB_TAZ,WORK_BMC_TAZ,J1_COMMUTE_FREQ,J1_COMMUTE_MODE,MPO_J1_COMMUTE_MODE,J1_TELECOMMUTE,MPO_J1_TELECOMMUTE,J1_TELECOMMUTE_DAYS,MPO_J1_TELECOMMUTE_DAYS,J1_BENEFITS_FREE_PARKING,J1_BENEFITS_PARKING,J1_BENEFITS_TRANSIT,J1_BENEFITS_CARPOOL,J1_BENEFITS_WALKING_BIKING,J1_BENEFITS_EV_CHARGING,J1_BENEFITS_BICYCLE_PARKING,J1_BENEFITS_NONE,STUDENT_STATUS,SCHOOL_TYPE,MPO_SCHOOL_TYPE,SCHOOL_STATE_FIPS,SCHOOL_STATE_COUNTY_FIPS,SCHOOL_TRACT_FIPS,SCHOOL_TPB_TAZ,SCHOOL_BMC_TAZ,SCHOOL_FREQ,SCHOOL_MODE,MPO_SCHOOL_MODE,VOLUNTEER_STATUS,TRIPS_YESNO,NO_TRAVEL,MPO_NO_TRAVEL,TD_PAIDPARK,TD_HOV,TD_TOLL,TD_TELECOMMUTE_TIME,MPO_TD_TELECOMMUTE_TIME,TD_SHOP_TIME,MPO_TD_SHOP_TIME,PERSON_TRIPCOUNT,WALK_BIKE_LOOP_TRIPS,WTPERFIN,WWM_WTPERFIN,AGE_IMP,GENDER_IMP,RACEETHNICITY_IMP,MPO_RACEETHNICITY_IMP,DISABILITY_IMP
180034823,18003482301,75,12,2,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,15,5,0,186,193,0,0,0,0,0
180034837,18003483701,31,7,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,51,51059,480202,1868,-9,1,3,-9,1,-9,1,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,1,-9,4,2,22.53450806,18,0,0,0,-9,0
180034855,18003485501,55,10,1,2,1,2,2,2,2,2,7,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,1,30,5,0,123,143,0,0,0,0,0
180034855,18003485502,36,8,1,2,1,2,2,1,2,2,5,1,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,5,0,123,143,0,0,0,0,0
180034860,18003486001,61,10,1,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,006202,31,1430,1,7,10,1,1,0,3,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,8,510,0,0,2,2,207,168,0,0,0,0,0
180034889,18003488901,48,9,2,4,5,2,2,1,2,1,0,2,-9,1,6,2,24,24510,999999,-9,230,3,3,3,2,3,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,1,1,2,0,15,0,0,3,1,86,448,0,0,0,0,1
180034889,18003488902,28,7,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,007200,366,1765,3,7,10,1,1,2,5,0,0,1,0,0,1,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,3,-9,-9,-9,8,600,0,0,0,2,86,86,0,0,0,0,0
180034925,18003492501,57,10,1,2,1,2,2,1,2,1,0,2,-9,1,3,1,11,11001,008302,279,1678,1,3,3,1,1,1,4,0,0,0,1,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,1,2,2,0,0,0,0,2,0,189,175,0,0,0,0,0
180034925,18003492502,23,6,2,2,1,2,2,2,2,1,4,1,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,5,1,-9,-9,-9,0,-9,0,0,0,4,189,189,0,0,0,0,0
180035139,18003513901,69,11,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,0,7,2,40,43,0,0,0,0,0
180035143,18003514301,76,12,2,3,3,2,2,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,4,0,244,246,0,0,0,0,0
180035143,18003514302,71,11,2,3,3,2,2,2,1,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,8,997,-9,-9,-9,0,-9,0,0,0,0,244,244,0,0,0,0,0
180035143,18003514303,54,9,2,3,3,2,2,2,1,2,0,2,-9,1,2,1,51,51059,432800,2119,-9,1,6,9,2,3,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,4,0,244,273,0,0,0,0,0
180035143,18003514304,36,8,2,3,3,2,2,2,1,2,0,2,-9,1,2,1,51,51059,432800,2119,-9,1,7,10,2,3,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,4,0,244,273,0,0,0,0,0
180035206,18003520601,73,11,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24510,999999,-9,108,3,3,-9,2,-9,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,-9,9,0,138.35489797,132,0,0,0,-9,0
180035217,18003521701,44,8,2,2,1,2,2,2,2,1,0,2,-9,1,3,1,24,24031,701216,687,2087,1,6,9,1,1,5,8,0,1,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,4,0,65,62,0,0,0,0,0
180035220,18003522001,51,9,1,4,5,2,2,1,2,1,0,2,-9,1,4,1,51,51107,610400,2275,-9,3,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,1,138,166,0,0,0,0,0
180035220,18003522002,51,9,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,51,51107,611020,2326,-9,1,2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,0,0,0,2,0,138,166,0,0,0,0,0
180035271,18003527101,37,8,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,24,24031,702500,623,2023,2,7,10,1,1,1,4,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,8,480,0,0,5,0,114,145,0,0,0,0,0
180035271,18003527102,33,7,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,11,11001,005800,23,1422,1,7,10,2,3,-9,-9,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,4,240,0,0,2,2,114,131,0,0,0,0,0
180035279,18003527901,66,11,1,2,1,2,2,1,1,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,8,17,-9,-9,-9,0,-9,0,0,0,0,114,114,0,0,1,1,1
180035293,18003529301,68,11,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,51,51059,440201,1973,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,8,480,0,0,5,0,79,88,0,0,0,0,0
180035293,18003529302,66,11,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,51,51059,452801,1902,-9,3,3,3,1,1,2,5,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,8,450,0,15,5,0,79,89,0,0,0,0,0
180035319,18003531901,37,8,2,2,1,2,2,1,2,1,0,2,-9,2,4,1,51,51107,611020,2323,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,1,45,4,0,60,72,0,0,0,0,0
180035374,18003537401,66,11,2,4,5,2,2,1,2,1,0,2,-9,1,2,1,11,11001,010500,374,1773,1,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,1,2,2,1,30,1,30,2,0,37,30,0,0,1,1,0
180035374,18003537402,64,10,1,4,5,2,2,1,2,1,0,2,-9,1,3,1,51,51107,980100,2388,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,1,0,0,0,0,3,1,37,51,0,0,1,1,0
180035375,18003537501,54,9,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,2,11,11001,010200,11,1410,5,7,-9,1,-9,4,-9,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,1,2,2,0,-9,0,-9,4,0,26.190485217,16,0,0,1,-9,1
180035407,18003540701,51,9,1,4,5,2,2,1,2,1,2,1,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,3,-9,-9,-9,0,-9,0,0,0,0,139,139,0,0,0,0,0
180035407,18003540702,49,9,2,4,5,2,2,1,2,1,0,2,-9,1,1,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,3,-9,-9,-9,0,0,0,0,0,0,139,139,0,0,0,0,0
180035422,18003542201,30,7,2,2,1,2,2,2,2,1,4,1,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,15,6,0,68,32,0,0,0,0,0
180035422,18003542202,30,7,1,2,1,2,2,1,2,1,0,2,-9,1,1,2,51,51013,101900,1480,-9,1,6,9,1,2,-9,-9,0,1,1,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,1,60,4,0,68,32,0,0,1,1,0
180035437,18003543701,27,7,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,8,-9,0,-9,2,0,53.687073793,53,0,0,0,-9,0
180035437,18003543702,29,7,2,5,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24027,606901,3004,1381,1,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,1,8,-9,11,11001,010700,43,1442,5,3,-9,1,1,-9,-9,2,2,2,0,-9,0,-9,2,0,53.687073793,58,0,0,0,-9,0
180035439,18003543901,62,10,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,51,51013,980100,1487,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,7,1,32,32,0,0,0,0,0
180035443,18003544301,71,11,2,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,1,60,3,0,204,205,0,0,0,0,0
180035443,18003544302,59,10,1,4,5,2,2,1,2,1,0,2,-9,1,4,1,51,51059,440502,1628,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,2,204,227,0,0,0,0,0
180035451,18003545101,58,10,1,4,5,2,2,1,2,1,0,2,-9,1,6,2,24,24510,999999,-9,303,8,3,3,1,1,3,6,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,1,2,2,3,180,0,0,3,0,51,51,0,0,0,0,0
180035515,18003551501,43,8,1,4,5,2,2,1,2,1,0,2,-9,1,6,2,11,11001,010700,44,1443,2,6,9,1,1,2,5,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,4,3,-9,-9,-9,8,450,0,0,0,0,111,111,0,0,0,0,0
180035524,18003552401,75,12,2,2,1,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,0,4,0,156,162,0,0,0,0,1
180035524,18003552402,71,11,1,2,1,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,4,0,156,161,0,0,0,0,1
180035540,18003554001,71,11,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,8,997,1,2,2,0,-9,0,0,0,0,77,77,0,0,0,0,0
180035549,18003554901,32,7,1,4,5,2,2,1,2,1,0,2,-9,1,2,1,11,11001,010100,26,1425,1,4,4,1,2,-9,-9,0,1,1,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,1,2,0,0,0,15,2,1,87,63,0,0,0,0,0
180035549,18003554902,32,7,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,11,11001,005800,21,1420,1,4,4,1,1,0,3,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,1,2,0,0,0,0,4,0,87,65,0,0,0,0,0
180035642,18003564201,56,10,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,010700,36,1435,1,3,3,2,3,-9,-9,1,1,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,1,2,2,0,0,0,0,2,0,31,25,0,0,0,0,0
180035651,18003565101,32,7,1,2,1,2,2,1,2,1,0,2,-9,1,3,1,11,11001,010500,379,1778,1,7,10,1,1,1,4,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,0,0,15,3,0,178,176,0,0,0,0,0
180035654,18003565401,78,12,1,2,1,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,8,0,113,117,0,0,0,0,0
180035658,18003565801,73,11,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,15,7,0,59,59,0,0,0,0,0
180035658,18003565802,76,12,2,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,5,0,59,59,0,0,0,0,0
180035699,18003569901,62,10,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,24,24021,750505,2931,2916,1,3,3,1,2,-9,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,8,12,-9,-9,-9,8,525,0,0,0,0,162,162,0,0,0,0,0
180035784,18003578401,24,6,2,1,7,1,1,1,2,1,0,2,-9,1,3,1,51,51059,452801,1902,-9,2,3,3,1,1,1,4,0,0,0,0,0,0,0,0,1,7,9,-9,-9,-9,-9,-9,8,-9,-9,1,1,-9,-9,1,2,2,0,0,0,15,2,0,404,450,0,0,0,0,0
180035784,18003578402,25,7,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,51,51059,460501,1853,-9,8,3,3,2,3,-9,-9,0,0,0,0,0,0,0,1,1,8,10,-9,-9,-9,-9,-9,8,-9,-9,1,2,7,11,-9,-9,-9,0,0,0,15,0,0,404,404,0,0,0,0,0
180035854,18003585401,50,9,1,4,5,2,2,1,2,1,2,1,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,1,30,6,0,653,653,0,0,0,0,0
180035854,18003585402,52,9,2,4,5,2,2,1,2,1,0,2,-9,1,1,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,3,-9,-9,-9,8,600,0,0,0,0,653,653,0,0,0,0,0
180035854,18003585403,17,5,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,24,24021,751003,2914,2899,3,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,1,3,5,24,24021,751201,2841,2826,4,3,3,1,1,-9,-9,2,2,2,0,-9,0,-9,4,-9,653,851,0,0,0,0,0
180035854,18003585404,16,5,2,4,5,2,2,1,2,1,6,1,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,3,5,24,24021,752204,2900,2885,1,9,8,1,1,-9,-9,2,2,2,0,-9,0,-9,6,-9,653,653,0,0,0,0,0
180035854,18003585405,15,4,2,4,5,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,4,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,8,9,-9,-9,-9,0,-9,0,-9,0,-9,653,653,0,0,0,0,0
180035888,18003588801,32,7,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,006202,1,1400,1,3,3,2,3,-9,-9,1,0,1,1,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,1,30,7,0,83,60,0,0,0,0,0
180035915,18003591501,56,10,2,4,-9,2,-9,1,2,2,0,-9,-9,1,-9,2,24,24003,740603,3021,469,1,3,-9,2,-9,-9,-9,1,0,0,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,-9,3,0,55.80226007,34,0,0,0,-9,0
180035915,18003591502,52,9,1,4,-9,2,-9,1,2,2,0,-9,-9,1,-9,1,24,24013,507703,3241,1009,1,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,-9,3,0,55.80226007,75,0,0,0,-9,0
180035915,18003591503,22,6,2,4,-9,2,-9,1,2,2,0,-9,-9,1,-9,1,24,24013,501002,3237,971,8,3,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,1,-9,-9,-9,-9,0,-9,0,-9,0,0,55.80226007,56,0,0,0,-9,0
180035915,18003591504,19,6,2,4,-9,2,-9,1,2,2,0,-9,-9,1,-9,1,24,24013,501002,3237,971,8,1,-9,2,-9,-9,-9,1,0,0,0,0,0,0,0,1,6,-9,24,24013,507802,3257,1018,2,3,-9,1,1,-9,-9,2,2,2,0,-9,0,-9,2,0,55.80226007,74,0,0,0,-9,0
180035916,18003591601,68,11,1,4,5,2,2,1,2,1,0,2,-9,1,1,2,51,51059,482203,1731,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,6,0,81,90,0,0,0,0,0
180035916,18003591602,69,11,2,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,3,0,81,82,0,0,0,0,0
180036005,18003600501,36,8,2,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,740102,3025,398,1,3,-9,2,-9,-9,-9,1,0,0,0,0,1,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,-9,3,0,75.712877712,94,0,0,0,-9,0
180036005,18003600502,8,2,1,4,-9,2,-9,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,-9,75.712877712,76,0,0,0,-9,0
180036005,18003600503,36,8,1,4,-9,2,-9,1,2,1,2,-9,-9,1,-9,1,24,24027,606706,2994,1324,4,3,-9,2,-9,-9,-9,1,0,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,-9,6,1,75.712877712,76,0,0,0,-9,0
180036059,18003605901,46,9,1,4,5,2,2,1,2,1,0,2,-9,1,1,2,51,51013,103402,1507,-9,4,4,4,1,1,3,6,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,4,0,103,71,0,0,0,0,0
180036059,18003605902,49,9,2,4,5,2,2,1,2,1,0,2,-9,1,2,2,51,51059,460501,1853,-9,4,3,3,1,1,3,6,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,8,540,0,0,4,0,103,95,0,0,0,0,0
180036059,18003605903,7,2,1,4,5,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,51,51107,611802,2395,-9,1,9,8,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,2,-9,103,103,0,0,0,0,0
180036059,18003605904,76,12,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,3,0,103,104,0,0,0,0,0
180036111,18003611101,48,9,2,1,7,1,1,1,2,1,0,2,-9,1,1,2,51,51059,480202,1849,-9,1,3,3,2,3,-9,-9,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,6,0,184,169,0,0,0,0,0
180036111,18003611102,45,9,1,3,3,2,2,1,2,1,0,2,-9,1,6,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,0,184,185,0,0,0,0,0
180036111,18003611103,11,2,2,3,3,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,51,51107,610506,2263,-9,1,9,8,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,3,-9,184,185,0,0,0,0,0
180036150,18003615001,61,10,1,2,1,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,0,4,0,127,131,0,0,1,1,0
180036150,18003615002,63,10,1,2,1,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,0,2,0,127,132,0,0,1,1,0
180036153,18003615301,60,10,2,4,5,2,2,1,2,1,4,1,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,5,0,162,164,0,0,0,0,0
