Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Reagan National Airport - B/C Terminal Parking,2400 Ronald Reagan Washington National Airport Access Rd,,Arlington,VA,22202,,703-417-4300,E,,Public,24 hours daily; pay lot,,,,,,73,,,Non-Networked,,200-8,38.85235,-77.04417,2024-12-10,235636,2025-11-03 18:36:45 UTC,P,,,2022-11-03,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,L379 STATION,21710 Auto World Cir,Side of building,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.012206,-77.440215,2026-06-09,235657,2026-06-09 02:42:59 UTC,,,,2022-11-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L379 BMW STATION 2,21710 Auto World Cir,Side of building,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.012223,-77.440258,2026-06-09,235658,2026-06-09 02:43:00 UTC,,,,2022-11-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L379 BMW STATION 3,21710 Auto World Cir,Side of building,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.012256,-77.44015,2026-06-09,235659,2026-06-09 02:43:00 UTC,,,,2022-11-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LATS-OFFICE LATITUDES,1701 Chase Pointe Cir,,Virginia Beach,VA,23454,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.847168,-76.025974,2026-06-09,235660,2026-06-09 02:43:13 UTC,,,,2022-11-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CURRENT STATION 13 DC,4 E 5th Street,Bottom of parking garage,Manchester,VA,23224,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,37.524334,-77.436928,2026-06-09,235892,2026-06-09 02:23:44 UTC,,,,2022-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L379 BMW 4,21710 Auto World Cir,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.012102,-77.439959,2026-06-09,235910,2026-06-09 02:43:59 UTC,,,,2022-11-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 2,12530 Sunrise Valley Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.951098,-77.383401,2026-06-09,236079,2026-06-09 02:44:06 UTC,,,,2022-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MERRIFIELD P1-3,8221 Willow Oaks Corporate Dr,,Fairfax,VA,22031,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.86274,-77.23325,2026-06-09,236128,2026-06-09 02:30:57 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERRITY 2,12011 Government Center Pkwy,,Fairfax,VA,22035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.856856,-77.363678,2026-06-09,236129,2026-06-09 02:33:01 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERRITY 1,12011 Government Center Pkwy,,Fairfax,VA,22035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.856859,-77.363695,2026-06-09,236130,2026-06-09 02:33:01 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERRITY 3,12011 Government Center Pkwy,,Fairfax,VA,22035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.856833,-77.363688,2026-06-09,236131,2026-06-09 02:33:02 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY SULLY COM 1,13800 Wall Rd,,Herndon,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.917885,-77.424064,2026-06-09,236133,2026-06-09 02:36:47 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 4,2345 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959639,-77.418872,2026-06-09,236138,2026-06-09 02:40:04 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 5,2345 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959771,-77.41877,2026-06-09,236139,2026-06-09 02:40:04 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 3,2345 Innovation Center Dr Parking Garage Leve,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959767,-77.418898,2026-06-09,236140,2026-06-09 02:40:05 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 1,2350 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959328,-77.419113,2026-06-09,236141,2026-06-09 02:40:05 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 6,2343 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.95981,-77.418645,2026-06-09,236142,2026-06-09 02:40:05 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 2,2345 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959658,-77.418967,2026-06-09,236143,2026-06-09 02:40:06 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 9,2343 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959685,-77.418353,2026-06-09,236144,2026-06-09 02:40:14 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 8,2345 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959739,-77.418519,2026-06-09,236145,2026-06-09 02:40:14 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 7,2343 Innovation Center Dr,ing fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959745,-77.418497,2026-06-09,236146,2026-06-09 02:40:14 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY INNOVATION 10,2343 Innovation Center Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Oak Hill,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.959633,-77.418259,2026-06-09,236147,2026-06-09 02:40:15 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 3,12530 Sunrise Valley Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.951082,-77.38346,2026-06-09,236157,2026-06-09 02:44:05 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 4,12530 Sunrise Valley Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.951055,-77.383448,2026-06-09,236158,2026-06-09 02:44:06 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 1,12530 Sunrise Valley Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.950914,-77.383444,2026-06-09,236159,2026-06-09 02:44:07 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 5,12530 Sunrise Valley Dr,Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.950973,-77.383451,2026-06-09,236160,2026-06-09 02:44:07 UTC,,,,2022-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Reston Town Center - Silver Garage P2,11850 Freedom Drive,,Reston,VA,20190,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.9597425,-77.3556184,2026-06-09,236774,2026-06-09 00:38:39 UTC,,,,2022-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$95.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,false,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,15840  Jefferson Davis Highway,,Colonial Heights,VA,23834,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,37.30561,-77.4097,2024-07-01,236871,2025-05-06 21:07:47 UTC,P,,,2022-10-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Peterson Companies - Tesla Supercharger,4100 Monument Corner Drive,,Fairfax,VA,22030,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,38.859333,-77.3575,2024-07-01,236872,2025-05-06 21:07:47 UTC,P,,,2022-10-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Riverside,5860 Cameron Run Terrace,,Alexandria,VA,22303,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.792205,-77.0627874,2026-06-09,236900,2026-06-09 00:38:40 UTC,,,,2022-09-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,FLOW MAZDA CHAR MAXDA CT4021,1298 Richmond Rd,mazda customer parking,Charlottesville,VA,22911,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.034602,-78.452003,2026-06-09,237541,2026-06-09 02:31:40 UTC,,,,2022-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gates of McLean,1510 Spring Gate Dr.,,McLean,VA,22102,,888-998-2546,E,,Public,24 hours daily,,,,,,12,,,Blink Network,https://blinkcharging.com,GPS,38.92786527754933,-77.21068798992586,2026-06-09,237898,2026-06-09 00:16:17 UTC,,,,2022-09-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"531712  City Hall, Falls Church",300 Park Avenue,,Falls Church,VA,22046,,888-998-2546,E,,Public,Mon: 8:00pm-11:00pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:00pm; Sat: 2:00pm-11:00pm; Sun: 12:00am-12:00am,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.8856981,-77.1724663,2026-06-09,237899,2026-06-09 00:14:30 UTC,,,,2018-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,X Corp Solutions,1010 Corporate Drive #310,,Stafford,VA,22554,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,38.5150824,-77.374229,2026-06-09,238077,2026-06-09 00:25:58 UTC,,,,2022-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Innovations Hospitality,1884 Evelyn Byrd Ave,,Harrisonburg,VA,22802,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.431761,-78.848973,2026-06-09,238087,2026-06-09 00:57:04 UTC,,,,2022-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Quest Diagnostics - Chantilly,14225 Newbrook Drive,,Chantilly,VA,20153,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.875547,-77.439203,2026-06-09,238104,2026-06-09 00:34:37 UTC,,,,2022-11-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE MOXLEY STATION1,4040 Gateway Dr,,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.853741,-77.329569,2026-06-09,238297,2026-06-09 02:44:02 UTC,,,,2022-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NIB3000 P2,3000 Potomac Ave,Garage Level P2,Alexandria,VA,22305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.832883,-77.048294,2026-06-09,238516,2026-06-09 02:44:28 UTC,,,,2022-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Crossroads Center,5831 Columbia Pike & Leesburg Pike,,Falls Church,VA,22041,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,38.852729,-77.129364,2026-06-08,240929,2026-06-09 00:00:17 UTC,,,,2023-01-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Comfort Inn - Tesla Supercharger,5558 Lee Highway,,Atkins,VA,24311,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,36.86408,-81.43322,2024-07-01,241142,2025-02-12 00:16:32 UTC,P,,,2022-12-23,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MALLOY CADILLAC,2700 Valley Avenue,,Winchester,VA,22601,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,39.152136,-78.187108,2026-06-09,250819,2026-06-09 03:29:30 UTC,,,,2023-01-18,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,First and Market Parking - Tesla Destination,104 First St N,,Charlottesville,VA,22901,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.031111,-78.480905,2024-07-01,250831,2025-02-12 00:16:32 UTC,P,,,2014-06-16,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,iFLY Virginia Beach Indoor Skydiving - Tesla Destination,2412 Pacific Ave,,Virginia Beach,VA,23451,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,36.852937,-75.977968,2024-07-01,250909,2025-02-12 00:16:32 UTC,P,,,2022-03-24,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mj's Tavern - Tesla Destination,4019 Granby Street,,Norfolk,VA,23504,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,36.883719,-76.281642,2024-07-01,250913,2025-02-12 00:16:32 UTC,P,,,2022-03-28,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Glass Light Hotel Autograph Collection - Tesla Destination,201 Granby St,,Norfolk,VA,23510,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,36.84824,-76.29136,2024-07-01,251045,2025-02-12 00:16:32 UTC,P,,,2021-06-21,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Main St. Parking Lot - Tesla Destination,40 N. Third St,,Warrenton,VA,20186,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.71409,-77.79304,2024-07-01,251050,2025-02-12 00:16:32 UTC,P,,,2021-06-22,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DUNCAN MAZDA MAZDA EXTERIOR,125 Jennelle Rd,,Christiansburg,VA,24073,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.179377,-80.411922,2026-06-09,252181,2026-06-09 02:48:15 UTC,,,,2023-01-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RHC Ripheat - Constitution VB,4 Constitution Drive,,Virginia Beach,VA,23462,,866-816-7584,E,,Public,24 hours daily,,,,,,8,,,EV Connect,https://www.evconnect.com,GPS,36.836316,-76.127164,2026-06-09,252199,2026-06-09 03:30:37 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 9,12530 Sunrise Valley Dr,(Parking garage level 3) Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays..,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.95097,-77.383385,2026-06-09,252593,2026-06-09 02:46:53 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 7,12530 Sunrise Valley Dr,Parking garage level 3 Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays..,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.950985,-77.38341,2026-06-09,252594,2026-06-09 02:46:53 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY HERNDON METRO 8,12530 Sunrise Valley Dr,(Parking garage level 3) Metro daily parking fee M-F $4.95 Parking is free on weekends and federal holidays..,Herndon,VA,20191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.95102,-77.38339,2026-06-09,252595,2026-06-09 02:46:54 UTC,,,,2023-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L379 BMW-MINI SHOP,21710 Auto World Cir,,Sterling,VA,20166,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.012245,-77.4397,2026-06-09,252764,2026-06-09 02:48:07 UTC,,,,2023-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IKEA USA WOODBRIDGE 2,Potomac Mills Cir at Biddeford Way,Parking garage section A by front entrance,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.642681,-77.28987,2026-06-09,252823,2026-06-09 02:30:59 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IKEA USA WOODBRIDGE 1,Potomac Mills Cir at Biddeford Way,Parking garage section B by front entrance.,Woodbridge,VA,22192,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.642657,-77.289833,2026-06-09,252824,2026-06-09 02:30:59 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IKEA USA NORFOLK 3,6000 Northampton Blvd,Section A row 5 near exit,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.875821,-76.200709,2026-06-09,252851,2026-06-09 02:31:24 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IKEA USA NORFOLK 1,6000 Northampton Blvd,Section A row 5 near exit,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.87581,-76.200728,2026-06-09,252852,2026-06-09 02:31:25 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IKEA USA NORFOLK 2,6000 Northampton Blvd,section A row 6 near entrance,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.875928,-76.200585,2026-06-09,252853,2026-06-09 02:31:25 UTC,,,,2023-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sheetz - Tesla Supercharger,8533 Jefferson Davis Hwy,,Fredericksburg,VA,22407,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,7,,Tesla,https://www.tesla.com/supercharger,GPS,38.19418,-77.50749,2024-07-01,253278,2025-02-12 00:16:32 UTC,P,,,2023-01-31,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,675 Peter Jefferson Parkway # 1,675 Peter Jefferson Parkway # 1,,Charlottesville,VA,22911,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,38.0241252,-78.4372255,2026-06-09,253362,2026-06-09 03:51:39 UTC,,,,2023-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
